Regions_NR;Region_navn_postDK;KOMMUNE_NR;Kommune_navn_postDK;POSTNR;BYNAVN;Type of Area;Type of Area (specific);kommune_CVR;mapDK_kommune;Region_nr;Region;Landsdel_nr;Landsdel;Kommune 2007 og frem;Kommunenavn;Kommune_sammenlægning
1082;Region Midtjylland;791;Viborg Kommune;7840;Højslev;Rural;Rural (less than 3,000 inhabitants;VIBORG;viborg;1082;Midtjylland;9;Østjylland;791;Viborg;761 Bjerringbro, 763 Fjends, 769 Karup, 775 Møldrup, 789 Tjele, 791 Viborg, 793 Aalestrup (del af)
1082;Region Midtjylland;791;Viborg Kommune;7850;Stoholm Jyll;Rural;Rural (less than 3,000 inhabitants;VIBORG;viborg;1082;Midtjylland;9;Østjylland;791;Viborg;761 Bjerringbro, 763 Fjends, 769 Karup, 775 Møldrup, 789 Tjele, 791 Viborg, 793 Aalestrup (del af)
1082;Region Midtjylland;791;Viborg Kommune;8620;Kjellerup;Rural;Rural (less than 3,000 inhabitants;VIBORG;viborg;1082;Midtjylland;9;Østjylland;791;Viborg;761 Bjerringbro, 763 Fjends, 769 Karup, 775 Møldrup, 789 Tjele, 791 Viborg, 793 Aalestrup (del af)
1082;Region Midtjylland;791;Viborg Kommune;8643;Ans By;Rural;Rural (less than 3,000 inhabitants;VIBORG;viborg;1082;Midtjylland;9;Østjylland;791;Viborg;761 Bjerringbro, 763 Fjends, 769 Karup, 775 Møldrup, 789 Tjele, 791 Viborg, 793 Aalestrup (del af)
1082;Region Midtjylland;791;Viborg Kommune;8800;Viborg;Minor provincial cities (10-100,000 inhabitants);Medium provincial city (25-100,000 inhabitants);VIBORG;viborg;1082;Midtjylland;9;Østjylland;791;Viborg;761 Bjerringbro, 763 Fjends, 769 Karup, 775 Møldrup, 789 Tjele, 791 Viborg, 793 Aalestrup (del af)
1082;Region Midtjylland;791;Viborg Kommune;8830;Tjele;Rural;Rural (less than 3,000 inhabitants;VIBORG;viborg;1082;Midtjylland;9;Østjylland;791;Viborg;761 Bjerringbro, 763 Fjends, 769 Karup, 775 Møldrup, 789 Tjele, 791 Viborg, 793 Aalestrup (del af)
1082;Region Midtjylland;791;Viborg Kommune;8831;Løgstrup;Rural;Rural (less than 3,000 inhabitants;VIBORG;viborg;1082;Midtjylland;9;Østjylland;791;Viborg;761 Bjerringbro, 763 Fjends, 769 Karup, 775 Møldrup, 789 Tjele, 791 Viborg, 793 Aalestrup (del af)
1082;Region Midtjylland;791;Viborg Kommune;8832;Skals;Rural;Rural (less than 3,000 inhabitants;VIBORG;viborg;1082;Midtjylland;9;Østjylland;791;Viborg;761 Bjerringbro, 763 Fjends, 769 Karup, 775 Møldrup, 789 Tjele, 791 Viborg, 793 Aalestrup (del af)
1082;Region Midtjylland;791;Viborg Kommune;8840;Rødkærsbro;Rural;Rural (less than 3,000 inhabitants;VIBORG;viborg;1082;Midtjylland;9;Østjylland;791;Viborg;761 Bjerringbro, 763 Fjends, 769 Karup, 775 Møldrup, 789 Tjele, 791 Viborg, 793 Aalestrup (del af)
1082;Region Midtjylland;791;Viborg Kommune;8850;Bjerringbro;Rural;Tiny provincial city (3-10,000 inhabitants);VIBORG;viborg;1082;Midtjylland;9;Østjylland;791;Viborg;761 Bjerringbro, 763 Fjends, 769 Karup, 775 Møldrup, 789 Tjele, 791 Viborg, 793 Aalestrup (del af)
1082;Region Midtjylland;791;Viborg Kommune;8860;Ulstrup;Rural;Rural (less than 3,000 inhabitants;VIBORG;viborg;1082;Midtjylland;9;Østjylland;791;Viborg;761 Bjerringbro, 763 Fjends, 769 Karup, 775 Møldrup, 789 Tjele, 791 Viborg, 793 Aalestrup (del af)
1082;Region Midtjylland;791;Viborg Kommune;9500;Hobro;Minor provincial cities (10-100,000 inhabitants);Minor Provincial city (10-25,000 inhabitants);VIBORG;viborg;1082;Midtjylland;9;Østjylland;791;Viborg;761 Bjerringbro, 763 Fjends, 769 Karup, 775 Møldrup, 789 Tjele, 791 Viborg, 793 Aalestrup (del af)
1082;Region Midtjylland;791;Viborg Kommune;9620;Aalestrup;Rural;Rural (less than 3,000 inhabitants;VIBORG;viborg;1082;Midtjylland;9;Østjylland;791;Viborg;761 Bjerringbro, 763 Fjends, 769 Karup, 775 Møldrup, 789 Tjele, 791 Viborg, 793 Aalestrup (del af)
1082;Region Midtjylland;791;Viborg Kommune;9631;Gedsted;Rural;Rural (less than 3,000 inhabitants;VIBORG;viborg;1082;Midtjylland;9;Østjylland;791;Viborg;761 Bjerringbro, 763 Fjends, 769 Karup, 775 Møldrup, 789 Tjele, 791 Viborg, 793 Aalestrup (del af)
1082;Region Midtjylland;791;Viborg Kommune;9632;Møldrup;Rural;Rural (less than 3,000 inhabitants;VIBORG;viborg;1082;Midtjylland;9;Østjylland;791;Viborg;761 Bjerringbro, 763 Fjends, 769 Karup, 775 Møldrup, 789 Tjele, 791 Viborg, 793 Aalestrup (del af)
1083;Region Syddanmark;410;Middelfart Kommune;5463;Harndrup;Rural;Rural (less than 3,000 inhabitants;MIDDELFART;middelfart;1085;Sjælland;4;Bornholm;410;Middelfart;429 Ejby, 445 Middelfart, 451 Nørre Aaby
1083;Region Syddanmark;410;Middelfart Kommune;5464;Brenderup Fyn;Rural;Rural (less than 3,000 inhabitants;MIDDELFART;middelfart;1085;Sjælland;4;Bornholm;410;Middelfart;429 Ejby, 445 Middelfart, 451 Nørre Aaby
1083;Region Syddanmark;410;Middelfart Kommune;5466;Asperup;Rural;Rural (less than 3,000 inhabitants;MIDDELFART;middelfart;1085;Sjælland;4;Bornholm;410;Middelfart;429 Ejby, 445 Middelfart, 451 Nørre Aaby
1083;Region Syddanmark;410;Middelfart Kommune;5500;Middelfart;Minor provincial cities (10-100,000 inhabitants);Minor Provincial city (10-25,000 inhabitants);MIDDELFART;middelfart;1085;Sjælland;4;Bornholm;410;Middelfart;429 Ejby, 445 Middelfart, 451 Nørre Aaby
1083;Region Syddanmark;410;Middelfart Kommune;5560;Aarup;Rural;Tiny provincial city (3-10,000 inhabitants);MIDDELFART;middelfart;1085;Sjælland;4;Bornholm;410;Middelfart;429 Ejby, 445 Middelfart, 451 Nørre Aaby
1083;Region Syddanmark;410;Middelfart Kommune;5580;Nørre Aaby;Rural;Rural (less than 3,000 inhabitants;MIDDELFART;middelfart;1085;Sjælland;4;Bornholm;410;Middelfart;429 Ejby, 445 Middelfart, 451 Nørre Aaby
1083;Region Syddanmark;410;Middelfart Kommune;5591;Gelsted;Rural;Rural (less than 3,000 inhabitants;MIDDELFART;middelfart;1085;Sjælland;4;Bornholm;410;Middelfart;429 Ejby, 445 Middelfart, 451 Nørre Aaby
1083;Region Syddanmark;410;Middelfart Kommune;5592;Ejby;Rural;Rural (less than 3,000 inhabitants;MIDDELFART;middelfart;1085;Sjælland;4;Bornholm;410;Middelfart;429 Ejby, 445 Middelfart, 451 Nørre Aaby
1083;Region Syddanmark;420;Assens Kommune;5492;Vissenbjerg;Rural;Tiny provincial city (3-10,000 inhabitants);ASSENS;assens;1083;Syddanmark;7;Fyn;420;Assens;421 Assens, 433 Glamsbjerg, 437 Haarby, 485 Tommerup, 491 Vissenbjerg, 499 Aarup
1083;Region Syddanmark;420;Assens Kommune;5560;Aarup;Rural;Tiny provincial city (3-10,000 inhabitants);ASSENS;assens;1083;Syddanmark;7;Fyn;420;Assens;421 Assens, 433 Glamsbjerg, 437 Haarby, 485 Tommerup, 491 Vissenbjerg, 499 Aarup
1083;Region Syddanmark;420;Assens Kommune;5610;Assens;Rural;Tiny provincial city (3-10,000 inhabitants);ASSENS;assens;1083;Syddanmark;7;Fyn;420;Assens;421 Assens, 433 Glamsbjerg, 437 Haarby, 485 Tommerup, 491 Vissenbjerg, 499 Aarup
1083;Region Syddanmark;420;Assens Kommune;5620;Glamsbjerg;Rural;Tiny provincial city (3-10,000 inhabitants);ASSENS;assens;1083;Syddanmark;7;Fyn;420;Assens;421 Assens, 433 Glamsbjerg, 437 Haarby, 485 Tommerup, 491 Vissenbjerg, 499 Aarup
1083;Region Syddanmark;420;Assens Kommune;5631;Ebberup;Rural;Rural (less than 3,000 inhabitants;ASSENS;assens;1083;Syddanmark;7;Fyn;420;Assens;421 Assens, 433 Glamsbjerg, 437 Haarby, 485 Tommerup, 491 Vissenbjerg, 499 Aarup
1083;Region Syddanmark;420;Assens Kommune;5642;Millinge;Rural;Rural (less than 3,000 inhabitants;ASSENS;assens;1083;Syddanmark;7;Fyn;420;Assens;421 Assens, 433 Glamsbjerg, 437 Haarby, 485 Tommerup, 491 Vissenbjerg, 499 Aarup
1083;Region Syddanmark;420;Assens Kommune;5683;Haarby;Rural;Rural (less than 3,000 inhabitants;ASSENS;assens;1083;Syddanmark;7;Fyn;420;Assens;421 Assens, 433 Glamsbjerg, 437 Haarby, 485 Tommerup, 491 Vissenbjerg, 499 Aarup
1083;Region Syddanmark;420;Assens Kommune;5690;Tommerup;Rural;Rural (less than 3,000 inhabitants;ASSENS;assens;1083;Syddanmark;7;Fyn;420;Assens;421 Assens, 433 Glamsbjerg, 437 Haarby, 485 Tommerup, 491 Vissenbjerg, 499 Aarup
1083;Region Syddanmark;430;Faaborg-Midtfyn Kommune;5550;Langeskov;Rural;Tiny provincial city (3-10,000 inhabitants);FAABORG-MIDTFYN;faaborgmidtfyn;1083;Syddanmark;7;Fyn;430;Faaborg-Midtfyn;425 Broby, 431 Faaborg, 473 Ringe, 477 Ryslinge, 497 Årslev
1083;Region Syddanmark;430;Faaborg-Midtfyn Kommune;5600;Faaborg;Rural;Tiny provincial city (3-10,000 inhabitants);FAABORG-MIDTFYN;faaborgmidtfyn;1083;Syddanmark;7;Fyn;430;Faaborg-Midtfyn;425 Broby, 431 Faaborg, 473 Ringe, 477 Ryslinge, 497 Årslev
1083;Region Syddanmark;430;Faaborg-Midtfyn Kommune;5642;Millinge;Rural;Rural (less than 3,000 inhabitants;FAABORG-MIDTFYN;faaborgmidtfyn;1083;Syddanmark;7;Fyn;430;Faaborg-Midtfyn;425 Broby, 431 Faaborg, 473 Ringe, 477 Ryslinge, 497 Årslev
1083;Region Syddanmark;430;Faaborg-Midtfyn Kommune;5672;Broby;Rural;Rural (less than 3,000 inhabitants;FAABORG-MIDTFYN;faaborgmidtfyn;1083;Syddanmark;7;Fyn;430;Faaborg-Midtfyn;425 Broby, 431 Faaborg, 473 Ringe, 477 Ryslinge, 497 Årslev
1083;Region Syddanmark;430;Faaborg-Midtfyn Kommune;5750;Ringe;Rural;Tiny provincial city (3-10,000 inhabitants);FAABORG-MIDTFYN;faaborgmidtfyn;1083;Syddanmark;7;Fyn;430;Faaborg-Midtfyn;425 Broby, 431 Faaborg, 473 Ringe, 477 Ryslinge, 497 Årslev
1083;Region Syddanmark;430;Faaborg-Midtfyn Kommune;5762;Vester Skerninge;Rural;Rural (less than 3,000 inhabitants;FAABORG-MIDTFYN;faaborgmidtfyn;1083;Syddanmark;7;Fyn;430;Faaborg-Midtfyn;425 Broby, 431 Faaborg, 473 Ringe, 477 Ryslinge, 497 Årslev
1083;Region Syddanmark;430;Faaborg-Midtfyn Kommune;5771;Stenstrup;Rural;Rural (less than 3,000 inhabitants;FAABORG-MIDTFYN;faaborgmidtfyn;1083;Syddanmark;7;Fyn;430;Faaborg-Midtfyn;425 Broby, 431 Faaborg, 473 Ringe, 477 Ryslinge, 497 Årslev
1083;Region Syddanmark;430;Faaborg-Midtfyn Kommune;5772;Kværndrup;Rural;Rural (less than 3,000 inhabitants;FAABORG-MIDTFYN;faaborgmidtfyn;1083;Syddanmark;7;Fyn;430;Faaborg-Midtfyn;425 Broby, 431 Faaborg, 473 Ringe, 477 Ryslinge, 497 Årslev
1083;Region Syddanmark;430;Faaborg-Midtfyn Kommune;5792;Årslev;Rural;Tiny provincial city (3-10,000 inhabitants);FAABORG-MIDTFYN;faaborgmidtfyn;1083;Syddanmark;7;Fyn;430;Faaborg-Midtfyn;425 Broby, 431 Faaborg, 473 Ringe, 477 Ryslinge, 497 Årslev
1083;Region Syddanmark;430;Faaborg-Midtfyn Kommune;5853;Ørbæk;Rural;Rural (less than 3,000 inhabitants;FAABORG-MIDTFYN;faaborgmidtfyn;1083;Syddanmark;7;Fyn;430;Faaborg-Midtfyn;425 Broby, 431 Faaborg, 473 Ringe, 477 Ryslinge, 497 Årslev
1083;Region Syddanmark;430;Faaborg-Midtfyn Kommune;5854;Gislev;Rural;Rural (less than 3,000 inhabitants;FAABORG-MIDTFYN;faaborgmidtfyn;1083;Syddanmark;7;Fyn;430;Faaborg-Midtfyn;425 Broby, 431 Faaborg, 473 Ringe, 477 Ryslinge, 497 Årslev
1083;Region Syddanmark;430;Faaborg-Midtfyn Kommune;5856;Ryslinge;Rural;Rural (less than 3,000 inhabitants;FAABORG-MIDTFYN;faaborgmidtfyn;1083;Syddanmark;7;Fyn;430;Faaborg-Midtfyn;425 Broby, 431 Faaborg, 473 Ringe, 477 Ryslinge, 497 Årslev
1083;Region Syddanmark;430;Faaborg-Midtfyn Kommune;5863;Ferritslev Fyn;Rural;Rural (less than 3,000 inhabitants;FAABORG-MIDTFYN;faaborgmidtfyn;1083;Syddanmark;7;Fyn;430;Faaborg-Midtfyn;425 Broby, 431 Faaborg, 473 Ringe, 477 Ryslinge, 497 Årslev
1083;Region Syddanmark;440;Kerteminde Kommune;5290;Marslev;Rural;Rural (less than 3,000 inhabitants;KERTEMINDE;kerteminde;1083;Syddanmark;7;Fyn;440;Kerteminde;439 Kerteminde, 441 Langeskov, 447 Munkebo
1083;Region Syddanmark;440;Kerteminde Kommune;5300;Kerteminde;Rural;Tiny provincial city (3-10,000 inhabitants);KERTEMINDE;kerteminde;1083;Syddanmark;7;Fyn;440;Kerteminde;439 Kerteminde, 441 Langeskov, 447 Munkebo
1083;Region Syddanmark;440;Kerteminde Kommune;5330;Munkebo;Rural;Tiny provincial city (3-10,000 inhabitants);KERTEMINDE;kerteminde;1083;Syddanmark;7;Fyn;440;Kerteminde;439 Kerteminde, 441 Langeskov, 447 Munkebo
1083;Region Syddanmark;440;Kerteminde Kommune;5350;Rynkeby;Rural;Rural (less than 3,000 inhabitants;KERTEMINDE;kerteminde;1083;Syddanmark;7;Fyn;440;Kerteminde;439 Kerteminde, 441 Langeskov, 447 Munkebo
1083;Region Syddanmark;440;Kerteminde Kommune;5370;Mesinge;Rural;Rural (less than 3,000 inhabitants;KERTEMINDE;kerteminde;1083;Syddanmark;7;Fyn;440;Kerteminde;439 Kerteminde, 441 Langeskov, 447 Munkebo
1083;Region Syddanmark;440;Kerteminde Kommune;5380;Dalby;Rural;Rural (less than 3,000 inhabitants;KERTEMINDE;kerteminde;1083;Syddanmark;7;Fyn;440;Kerteminde;439 Kerteminde, 441 Langeskov, 447 Munkebo
1083;Region Syddanmark;440;Kerteminde Kommune;5390;Martofte;Rural;Rural (less than 3,000 inhabitants;KERTEMINDE;kerteminde;1083;Syddanmark;7;Fyn;440;Kerteminde;439 Kerteminde, 441 Langeskov, 447 Munkebo
1083;Region Syddanmark;440;Kerteminde Kommune;5540;Ullerslev;Rural;Rural (less than 3,000 inhabitants;KERTEMINDE;kerteminde;1083;Syddanmark;7;Fyn;440;Kerteminde;439 Kerteminde, 441 Langeskov, 447 Munkebo
1083;Region Syddanmark;440;Kerteminde Kommune;5550;Langeskov;Rural;Tiny provincial city (3-10,000 inhabitants);KERTEMINDE;kerteminde;1083;Syddanmark;7;Fyn;440;Kerteminde;439 Kerteminde, 441 Langeskov, 447 Munkebo
1083;Region Syddanmark;440;Kerteminde Kommune;5863;Ferritslev Fyn;Rural;Rural (less than 3,000 inhabitants;KERTEMINDE;kerteminde;1083;Syddanmark;7;Fyn;440;Kerteminde;439 Kerteminde, 441 Langeskov, 447 Munkebo
1083;Region Syddanmark;450;Nyborg Kommune;5540;Ullerslev;Rural;Rural (less than 3,000 inhabitants;NYBORG;nyborg;1083;Syddanmark;7;Fyn;450;Nyborg;449 Nyborg, 489 Ullerslev, 495 Ørbæk
1083;Region Syddanmark;450;Nyborg Kommune;5550;Langeskov;Rural;Tiny provincial city (3-10,000 inhabitants);NYBORG;nyborg;1083;Syddanmark;7;Fyn;450;Nyborg;449 Nyborg, 489 Ullerslev, 495 Ørbæk
1083;Region Syddanmark;450;Nyborg Kommune;5800;Nyborg;Minor provincial cities (10-100,000 inhabitants);Minor Provincial city (10-25,000 inhabitants);NYBORG;nyborg;1083;Syddanmark;7;Fyn;450;Nyborg;449 Nyborg, 489 Ullerslev, 495 Ørbæk
1083;Region Syddanmark;450;Nyborg Kommune;5853;Ørbæk;Rural;Rural (less than 3,000 inhabitants;NYBORG;nyborg;1083;Syddanmark;7;Fyn;450;Nyborg;449 Nyborg, 489 Ullerslev, 495 Ørbæk
1083;Region Syddanmark;450;Nyborg Kommune;5871;Frørup;Rural;Rural (less than 3,000 inhabitants;NYBORG;nyborg;1083;Syddanmark;7;Fyn;450;Nyborg;449 Nyborg, 489 Ullerslev, 495 Ørbæk
1083;Region Syddanmark;450;Nyborg Kommune;5874;Hesselager;Rural;Rural (less than 3,000 inhabitants;NYBORG;nyborg;1083;Syddanmark;7;Fyn;450;Nyborg;449 Nyborg, 489 Ullerslev, 495 Ørbæk
1083;Region Syddanmark;461;Odense Kommune;5000;Odense C;Major provincial city (+100,000 inhabitants);Major provincial city (+100,000 inhabitants);ODENSE;odense;1083;Syddanmark;7;Fyn;461;Odense;NA
1083;Region Syddanmark;461;Odense Kommune;5200;Odense V;Major provincial city (+100,000 inhabitants);Major provincial city (+100,000 inhabitants);ODENSE;odense;1083;Syddanmark;7;Fyn;461;Odense;NA
1083;Region Syddanmark;461;Odense Kommune;5210;Odense NV;Major provincial city (+100,000 inhabitants);Major provincial city (+100,000 inhabitants);ODENSE;odense;1083;Syddanmark;7;Fyn;461;Odense;NA
1083;Region Syddanmark;461;Odense Kommune;5220;Odense SØ;Major provincial city (+100,000 inhabitants);Major provincial city (+100,000 inhabitants);ODENSE;odense;1083;Syddanmark;7;Fyn;461;Odense;NA
1083;Region Syddanmark;461;Odense Kommune;5230;Odense M;Major provincial city (+100,000 inhabitants);Major provincial city (+100,000 inhabitants);ODENSE;odense;1083;Syddanmark;7;Fyn;461;Odense;NA
1083;Region Syddanmark;461;Odense Kommune;5240;Odense NØ;Major provincial city (+100,000 inhabitants);Major provincial city (+100,000 inhabitants);ODENSE;odense;1083;Syddanmark;7;Fyn;461;Odense;NA
1083;Region Syddanmark;461;Odense Kommune;5250;Odense SV;Major provincial city (+100,000 inhabitants);Major provincial city (+100,000 inhabitants);ODENSE;odense;1083;Syddanmark;7;Fyn;461;Odense;NA
1083;Region Syddanmark;461;Odense Kommune;5260;Odense S;Major provincial city (+100,000 inhabitants);Major provincial city (+100,000 inhabitants);ODENSE;odense;1083;Syddanmark;7;Fyn;461;Odense;NA
1083;Region Syddanmark;461;Odense Kommune;5270;Odense N;Major provincial city (+100,000 inhabitants);Major provincial city (+100,000 inhabitants);ODENSE;odense;1083;Syddanmark;7;Fyn;461;Odense;NA
1083;Region Syddanmark;461;Odense Kommune;5320;Agedrup;Rural;Rural (less than 3,000 inhabitants;ODENSE;odense;1083;Syddanmark;7;Fyn;461;Odense;NA
1083;Region Syddanmark;461;Odense Kommune;5330;Munkebo;Rural;Tiny provincial city (3-10,000 inhabitants);ODENSE;odense;1083;Syddanmark;7;Fyn;461;Odense;NA
1083;Region Syddanmark;461;Odense Kommune;5491;Blommenslyst;Rural;Rural (less than 3,000 inhabitants;ODENSE;odense;1083;Syddanmark;7;Fyn;461;Odense;NA
1083;Region Syddanmark;461;Odense Kommune;5492;Vissenbjerg;Rural;Rural (less than 3,000 inhabitants;ODENSE;odense;1083;Syddanmark;7;Fyn;461;Odense;NA
1083;Region Syddanmark;479;Svendborg Kommune;5700;Svendborg;Minor provincial cities (10-100,000 inhabitants);Medium provincial city (25-100,000 inhabitants);SVENDBORG;svendborg;1083;Syddanmark;7;Fyn;479;Svendborg;427 Egebjerg, 435 Gudme, 479 Svendborg
1083;Region Syddanmark;479;Svendborg Kommune;5762;Vester Skerninge;Rural;Rural (less than 3,000 inhabitants;SVENDBORG;svendborg;1083;Syddanmark;7;Fyn;479;Svendborg;427 Egebjerg, 435 Gudme, 479 Svendborg
1083;Region Syddanmark;479;Svendborg Kommune;5771;Stenstrup;Rural;Rural (less than 3,000 inhabitants;SVENDBORG;svendborg;1083;Syddanmark;7;Fyn;479;Svendborg;427 Egebjerg, 435 Gudme, 479 Svendborg
1083;Region Syddanmark;479;Svendborg Kommune;5772;Kværndrup;Rural;Rural (less than 3,000 inhabitants;SVENDBORG;svendborg;1083;Syddanmark;7;Fyn;479;Svendborg;427 Egebjerg, 435 Gudme, 479 Svendborg
1083;Region Syddanmark;479;Svendborg Kommune;5854;Gislev;Rural;Rural (less than 3,000 inhabitants;SVENDBORG;svendborg;1083;Syddanmark;7;Fyn;479;Svendborg;427 Egebjerg, 435 Gudme, 479 Svendborg
1083;Region Syddanmark;479;Svendborg Kommune;5874;Hesselager;Rural;Rural (less than 3,000 inhabitants;SVENDBORG;svendborg;1083;Syddanmark;7;Fyn;479;Svendborg;427 Egebjerg, 435 Gudme, 479 Svendborg
1083;Region Syddanmark;479;Svendborg Kommune;5881;Skårup Fyn;Rural;Rural (less than 3,000 inhabitants;SVENDBORG;svendborg;1083;Syddanmark;7;Fyn;479;Svendborg;427 Egebjerg, 435 Gudme, 479 Svendborg
1083;Region Syddanmark;479;Svendborg Kommune;5882;Vejstrup;Rural;Rural (less than 3,000 inhabitants;SVENDBORG;svendborg;1083;Syddanmark;7;Fyn;479;Svendborg;427 Egebjerg, 435 Gudme, 479 Svendborg
1083;Region Syddanmark;479;Svendborg Kommune;5883;Oure;Rural;Rural (less than 3,000 inhabitants;SVENDBORG;svendborg;1083;Syddanmark;7;Fyn;479;Svendborg;427 Egebjerg, 435 Gudme, 479 Svendborg
1083;Region Syddanmark;479;Svendborg Kommune;5884;Gudme;Rural;Rural (less than 3,000 inhabitants;SVENDBORG;svendborg;1083;Syddanmark;7;Fyn;479;Svendborg;427 Egebjerg, 435 Gudme, 479 Svendborg
1083;Region Syddanmark;479;Svendborg Kommune;5892;Gudbjerg Sydfyn;Rural;Rural (less than 3,000 inhabitants;SVENDBORG;svendborg;1083;Syddanmark;7;Fyn;479;Svendborg;427 Egebjerg, 435 Gudme, 479 Svendborg
1083;Region Syddanmark;480;Nordfyns Kommune;5270;Odense N;Major provincial city (+100,000 inhabitants);Major provincial city (+100,000 inhabitants);NORDFYNS;nordfyns;1083;Syddanmark;7;Fyn;480;Nordfyns;423 Bogense, 471 Otterup, 483 Søndersø
1083;Region Syddanmark;480;Nordfyns Kommune;5400;Bogense;Rural;Tiny provincial city (3-10,000 inhabitants);NORDFYNS;nordfyns;1083;Syddanmark;7;Fyn;480;Nordfyns;423 Bogense, 471 Otterup, 483 Søndersø
1083;Region Syddanmark;480;Nordfyns Kommune;5450;Otterup;Rural;Tiny provincial city (3-10,000 inhabitants);NORDFYNS;nordfyns;1083;Syddanmark;7;Fyn;480;Nordfyns;423 Bogense, 471 Otterup, 483 Søndersø
1083;Region Syddanmark;480;Nordfyns Kommune;5462;Morud;Rural;Rural (less than 3,000 inhabitants;NORDFYNS;nordfyns;1083;Syddanmark;7;Fyn;480;Nordfyns;423 Bogense, 471 Otterup, 483 Søndersø
1083;Region Syddanmark;480;Nordfyns Kommune;5471;Søndersø;Rural;Tiny provincial city (3-10,000 inhabitants);NORDFYNS;nordfyns;1083;Syddanmark;7;Fyn;480;Nordfyns;423 Bogense, 471 Otterup, 483 Søndersø
1083;Region Syddanmark;480;Nordfyns Kommune;5474;Veflinge;Rural;Rural (less than 3,000 inhabitants;NORDFYNS;nordfyns;1083;Syddanmark;7;Fyn;480;Nordfyns;423 Bogense, 471 Otterup, 483 Søndersø
1083;Region Syddanmark;480;Nordfyns Kommune;5485;Skamby;Rural;Rural (less than 3,000 inhabitants;NORDFYNS;nordfyns;1083;Syddanmark;7;Fyn;480;Nordfyns;423 Bogense, 471 Otterup, 483 Søndersø
1083;Region Syddanmark;480;Nordfyns Kommune;5491;Blommenslyst;Rural;Rural (less than 3,000 inhabitants;NORDFYNS;nordfyns;1083;Syddanmark;7;Fyn;480;Nordfyns;423 Bogense, 471 Otterup, 483 Søndersø
1083;Region Syddanmark;480;Nordfyns Kommune;5492;Vissenbjerg;Rural;Rural (less than 3,000 inhabitants;NORDFYNS;nordfyns;1083;Syddanmark;7;Fyn;480;Nordfyns;423 Bogense, 471 Otterup, 483 Søndersø
1083;Region Syddanmark;480;Nordfyns Kommune;5560;Aarup;Rural;Tiny provincial city (3-10,000 inhabitants);NORDFYNS;nordfyns;1083;Syddanmark;7;Fyn;480;Nordfyns;423 Bogense, 471 Otterup, 483 Søndersø
1083;Region Syddanmark;482;Langeland Kommune;5900;Rudkøbing;Rural;Tiny provincial city (3-10,000 inhabitants);LANGELAND;langeland;1083;Syddanmark;7;Fyn;482;Langeland;475 Rudkøbing, 481 Sydlangeland, 487 Tranekær
